𬩙	告字头 口 羊 辶
𬩚	臼 辰 辶
𬩛	4 又 寸 豕 辶
𬩜	匕 矢 龴 5 龰 辶
𬩝	艹 罒 冖 夕 辶
𬩞	艹 3 㠯三 叚右角 殳 辶
𬩟	咼 夕 卜 辶
𬩠	口 丄 㠯三 叚右角 欠 辶
𬩡	周字框 冫 爫 缶 辶
𬩢	户 扁字心 立 辶
𬩣	亠 丷 2 刀 卬字旁 4 乔字底 二 辶
𬩤	厂 艹 禺 辶
𬩥	豕 來 辶
𬩦	艹 广 卄 1 人 人 辶
𬩧	咼 丰 木无十 辶
𬩨	口 口 田 1 口 辶
𬩩	及二 4 日 罒 又 辶
𬩪	宀 大 丷 日 小 辶
𬩫	山 3 㠯三 叚右角 貝 辶
𬩬	魚 5 1 口 辶
𬩭	告字头 口 差字头 工 辶
𬩮	尸 口 辛 土 辶
𬩯	木框 口 鳥 辶
𬩰	車 戈 口 王 辶
𬩱	3 㠯三 叚右角 土 土 土 兀 辶
𬩲	斤 宀 祭字头 示 辶
𬩳	力 阝
𬩴	口 巴 又
𬩵	口 2 阝
𬩶	牜 阝
𬩷	卢字头 口 阝
𬩸	申 阝
𬩹	亻 三 阝
𬩺	龷 八 口 巴
𬩻	乂 朩 阝
𬩼	风省 1 巾 阝
𬩽	彐 寸 阝
𬩾	1 米 阝
𬩿	止 土 阝
𬪀	日 女 阝
𬪁	卯 4 4 口 巴
𬪂	3 扌 戈 阝
𬪃	爫 寸 阝
𬪄	5 夫三 阝 尔字头 2
𬪅	春字头 举字底 阝
𬪆	長 阝
𬪇	戈 口 1 阝
𬪈	日 比字旁 匕 阝
𬪉	日 勹 横两撇 阝
𬪊	卧人 口 口 阝
𬪋	艹 卯 阝
𬪌	日 1 勹 横两撇 阝
𬪍	留字头 贝 阝
𬪎	白 木 阝
𬪏	全字头 1 米 阝
𬪐	䒑 八 日 阝
𬪑	艹 心 廾 阝
𬪒	口 土 南字心 阝
𬪓	全字头 4 5 酉 阝
𬪔	氵 刀 横两点 木 阝
𬪕	龷 日 青字底 阝
𬪖	艹 見 4 阝
𬪗	罒 1 口 衣省 阝
𬪘	亠 丝左角 3 隹 阝
𬪙	亠 囗 口 禾 阝
𬪚	广 亻 隹 阝
𬪛	尸 毛 小 土 阝
𬪜	亠 丷 2 刀 卬字旁 4 乔字底 二 阝
𬪝	艹 祭字头 示 阝
𬪞	自 田 火 阝
𬪟	自 穴 方 阝
𬪠	噩字框 口 口 口 口 阝
𬪡	卧人 卌 1 灬 日 阝
𬪢	乂 乂 食 廾 阝
𬪣	虍 魚 阝
𬪤	卧人 母 攵 糸 阝
𬪥	罒 卧人 卌 1 灬 日 阝
𬪦	酉 二 乔字底
𬪧	酉 匚 乂
𬪨	酉 1 戈
𬪩	酉 冖 衣省
𬪪	酉 酉
𬪫	酉 门 日
𬪬	酉 辛
𬪭	酉 覀 土
𬪮	酉 石 1 廾
𬪯	酉 临字旁 临右角 见
𬪰	尔字头 口 比字旁 匕 酉
𬪱	酉 尸 至
𬪲	酉 亠 厶 儿 皿
𬪳	酉 彳 止 口
𬪴	酉 舌 火
𬪵	氵 告字头 口 酉
𬪶	酉 亡 然左角 壬
𬪷	酉 1 五无横 白 水
𬪸	酉 日 刀 口 灬
𬪹	尔字头 临下角 比字旁 匕 丅 5 酉
𬪺	3 米 广
𬪻	3 米 土 厶
𬪼	千 里 夕
𬪽	千 里 尔字头 2
𬪾	千 里 厂 㔾
𬪿	1 亞无一 厂 里
𬫀	里 予 土 土
𬫁	土 亦字底无八 八 攵 厂 里
𬫂	金 厂 力
𬫃	金 王
𬫄	金 片
𬫅	亻 卩 金
𬫆	金 无三 又
𬫇	金 弋 二
𬫈	口 卩 金
𬫉	金 用
𬫊	金 亻 千
𬫋	金 反字框 1 又
𬫌	金 卬字旁 弋二 4
𬫍	金 戈 左字框
𬫎	土 刀 4 金
𬫏	金 匕 日
𬫐	金 上 小
𬫑	金 彳 亍
𬫒	金 丷 夫
𬫓	金 女 子
𬫔	土 勹 横两撇 金
𬫕	金 木 彡
𬫖	金 二 且
𬫗	金 艹 又 4
𬫘	金 山 欠
𬫙	金 由 丂
𬫚	金 口 冂 人
𬫛	金 亻 卧人 乍字底
𬫜	亻 口 卩 金
𬫝	金 广 土 4
𬫞	金 火 廾
𬫟	金 彐 火
𬫠	金 水 口
𬫡	金 了 口 又 1
𬫢	金 1 于无横 皿
𬫣	金 戈 丰
𬫤	金 罒 十 6
𬫥	金 禾 子
𬫦	金 合 卩
𬫧	礻 勹 3 金
𬫨	火 火 金
𬫩	金 广 卬字旁 弋二 4
𬫪	金 亠 幺 巾
𬫫	金 亠 囗 口
𬫬	金 了 4 皿
𬫭	金 厂 里
𬫮	金 卄 1 青字底 2
𬫯	金 艹 戊
𬫰	金 卝 亻 寸
𬫱	金 八 厶 瓦
𬫲	金 方 卧人 子
𬫳	金 春字头 氺
𬫴	金 大 日 小
𬫵	金 龶 糸
𬫶	金 十 早 人
𬫷	金 辰 口
𬫸	金 罒 矢
𬫹	金 尔字头 临下角 比字旁 匕
𬫺	金 亻 2 候右角 矢
𬫻	金 八 乂 干 䒑
𬫼	亠 厶 月 金 几
𬫽	金 方 卧人 旅下角
𬫾	金 厶 大 氺
𬫿	金 丆 目 戈
𬬀	金 山 冂 䒑 山
𬬁	金 禾 刂 牛
𬬂	金 竹头 立
𬬃	金 白 巾 尔字头 2
𬬄	金 宀 大 丁 口
𬬅	金 士 冖 1 口 䒑
𬬆	車 又 土 金
𬬇	车 车 车 金
𬬈	金 艹 勹 横两撇 木
𬬉	金 口 面
𬬊	金 然左角 犬 灬
𬬋	金 土 人 人 囗 口
𬬌	金 戈 戈 木 1
𬬍	金 木 日 1 勹 横两撇
𬬎	金 囗 土 口 衣省变
𬬏	金 目 日 勹 横两撇
𬬐	金 千 里 方
𬬑	金 亠 丝左角 3 隹
𬬒	金 耳 又 豕省
𬬓	金 王 白 石
𬬔	金 匕 矢 龴 5 龰
𬬕	金 罒 寒字腰 衣省
𬬖	金 鬼 冬字底 十
𬬗	金 肀 1 灬 皿
𬬘	亠 厶 罒 周字框 冫 金 乂 5
𬬙	金 艹 爿 然左角 寸
𬬚	金 虍 田 青字底
𬬛	金 舟 殳 皿
𬬜	止 米 凵 殳 金
𬬝	金 爫 罒 目 乂
𬬞	金 竹头 春字头 氺
𬬟	金 亠 囗 口 白 水
𬬠	金 弓 1 八 巾 乂 乂 乂 乂
𬬡	金 艹 千 黑
𬬢	金 㠯三 叚右角 叚右角 又 㠯三 叚右角 1 巾
𬬣	金 衤 皮 風
𬬤	金 口 口 頁 口 口
𬬥	金 十 口 冖 口 口 寒字腰 衣省
𬬦	金 言 糹 糹 心
𬬧	钅 干
𬬨	钅 1 丂
𬬩	钅 弋
𬬪	钅 口
𬬫	钅 比字旁 匕
𬬬	钅 举字底 5
𬬭	钅 全字头 匕
𬬮	钅 长
𬬯	钅 壬
𬬰	钅 全字头 㔾
𬬱	钅 斤
𬬲	钅 爪
𬬳	钅 3 6 2 3
𬬴	钅 夭
𬬵	钅 冖 见字底
𬬶	钅 4 为字框 4
𬬷	钅 石
𬬸	钅 木 4
𬬹	钅 申
𬬺	钅 且
𬬻	钅 卢字头 尸
𬬼	钅 业
𬬽	钅 卧人 乍字底
𬬾	钅 宀 丁
𬬿	钅 刀 口
𬭀	钅 厶 口
𬭁	钅 母
𬭂	钅 弓 厶
𬭃	钅 不 十
𬭄	钅 西
𬭅	钅 反字框 1 口
𬭆	钅 几 木
𬭇	钅 全字头 二 厶
𬭈	钅 宀 3 七
𬭉	钅 文 乔字底
𬭊	钅 木 土
𬭋	钅 戈 廾
𬭌	钅 口 1 大
𬭍	钅 日 干
𬭎	钅 宀 左字框 厶
𬭏	钅 阝 日
𬭐	钅 厶 矢
𬭑	钅 于无横 口 聿三
𬭒	钅 艹 冖 几
𬭓	钅 见二 龷 八
𬭔	钅 止 人 凵
𬭕	钅 周字框 土 口
𬭖	钅 月 月
𬭗	钅 禾 女
𬭘	钅 全字头 舍字底
𬭙	钅 丷 日 十
𬭚	钅 享字头 子
𬭛	钅 氵 皮
𬭜	钅 户 犬
𬭝	钅 厶 大 彡
𬭞	钅 大 耳
𬭟	钅 春字头 1 大
𬭠	钅 木 日 1
𬭡	钅 艹 刀 口
𬭢	钅 口 丄 贝
𬭣	钅 白 水
𬭤	钅 亻 候右角 矢
𬭥	钅 勹 横两撇 4 心
𬭦	钅 辰 寸
𬭧	钅 目 勹 口
𬭨	钅 追字心 辶
𬭩	钅 八 厶 习 习
𬭪	钅 宀 丰 口
𬭫	钅 尸 卄 畏字底带横
𬭬	钅 丰 丰 彐
𬭭	钅 戊 上 小
𬭮	钅 艹 1 冂 人 人
𬭯	钅 丷 巾 八 攵
𬭰	钅 宀 1 由 八
𬭱	钅 火 口 心
𬭲	钅 巛 日 木
𬭳	钅 壴 口
𬭴	钅 丰 刀 糸
𬭵	钅 壴 彡
𬭶	钅 黑
𬭷	钅 尚头 牙
𬭸	钅 米 夕 㐄
𬭹	钅 习 习 夫 丷
𬭺	钅 覀 示 刂
𬭻	钅 白 方 攵
𬭼	钅 䒑 豕省 辶
𬭽	钅 尸 口 辛
𬭾	钅 竹头 目 廾
𬭿	钅 禾 尤 匕 日
𬮀	钅 臼裂 冂 1 口 1 八
𬮁	钅 艹 氵 甫 寸
𬮂	钅 臼裂 5 冂 1 口 贝
𬮃	钅 竹头 目 大 糸
𬮄	镸 夭 乔字底
𬮅	門 力
𬮆	門 也
𬮇	門 犬
𬮈	門 然左角
𬮉	門 屮 凵
𬮊	門 大 人 人
𬮋	門 犭 攵
𬮌	文 举字底 門
𬮍	門 氵 龷 八
𬮎	美字头 大 門
𬮏	門 身 寸
𬮐	門 方 卧人 旅下角
𬮑	門 聿三 土 日
𬮒	門 宀 心 3 山
𬮓	門 木框 冂 木框 冂
𬮔	木框 囗 丷 門 然左角
𬮕	門 火 覀 土
𬮖	門 氵 車 辶
𬮗	門 虍 田 青字底
𬮘	门 人
𬮙	门 1 万无横
𬮚	门 工
𬮛	门 上
𬮜	门 1 大
𬮝	门 犬
𬮞	门 全字头 4 5
𬮟	门 火
𬮠	门 丁 口
𬮡	门 夕 卜
𬮢	门 龷 八
𬮣	门 匚 王
𬮤	门 合
𬮥	门 全字头 人 人
𬮦	门 䒑 大
𬮧	门 氵 亡
𬮨	门 土 亦字底无八 八
𬮩	门 3 糸
𬮪	门 氵 少三 3
𬮫	门 1 廾 卧人 十
𬮬	门 龶 青字底
𬮭	门 夫 见
𬮮	门 大 丁 口
𬮯	门 土 土 卜
𬮰	门 阝 丁 口
𬮱	门 覀 土
𬮲	门 覀 女
𬮳	门 口 口 口
𬮴	门 立 日
𬮵	门 阝 艮
𬮶	门 1 廾 乂 左字框 巾
𬮷	门 临字旁 举字底 1 八 举字底
𬮸	门 立 里
𬮹	门 癶 1 口 䒑
𬮺	阝 马
𬮻	阝 乌
𬮼	阝 欠
𬮽	阝 6 3 6 4
𬮾	阝 丘无横 1
𬮿	阝 山 己
𬯀	阝 文 乔字底
𬯁	阝 辛
𬯂	阝 言
𬯃	阝 氵 欠
𬯄	阝 左字框 工 土
𬯅	阝 匚 夫 丷
𬯆	阝 日 勹 横两撇
𬯇	阝 白 土
𬯈	追字心 十 勹 缶
𬯉	阝 金
𬯊	阝 厶 大 彡
𬯋	阝 其 6
𬯌	阝 春字头 日
𬯍	阝 步字底 彐 小
𬯎	阝 口 丄 贝
𬯏	阝 白 水
𬯐	阝 艹 大框 弓
𬯑	阝 亻 立 口
𬯒	阝 爫 缶
𬯓	阝 彑 久二 巾 又
𬯔	阝 木框 日 土
𬯕	阝 日 龷 十
𬯖	阝 全字头 4 5 酉
𬯗	阝 囱字框 夊 心
𬯘	阝 厶 厶 厶 全字头 彡
𬯙	阝 爫 龴 冂 厶 又
𬯚	阝 丷 酉 大
𬯛	阝 户 丅 6 5 犬
𬯜	阝 丁 口 艹 冂 人
𬯝	阝 千 龷 1 心
𬯞	阝 夕 巛 田 又
𬯟	阝 聿三 举字底 口 攵
𬯠	阝 宀 祭字头 示
𬯡	阝 艹 祭字头 示
𬯢	阝 酉 糹 聿三 3
𬯣	阝 丁 口 丷 曾字头无丷 日
𬯤	阝 竹头 臼 儿 山
𬯥	阝 艹 禺 田
𬯦	阝 罒 亠 八 罒 亠 八
𬯧	阝 彑 米 糸 廾
𬯨	阝 言 糹 糹
𬯩	阝 丁 口 木框 口 负字头 貝
𬯪	隹 止
𬯫	隹 冖 土
𬯬	尚字头 兀 隹
𬯭	隹 乂 凵 十
𬯮	巛 巴 隹
𬯯	耂 日 隹
𬯰	隹 又 礻 6
𬯱	冖 隹 告字头 口
𬯲	勹 䶹 勹 䶹 冖 隹
𬯳	冖 隹 匕 目 6 八
𬯴	隹 心 隹
𬯵	貝 貝 隹
𬯶	臼裂 辛 隹
𬯷	差字头 工 虍 隹
𬯸	雨头 九 4
𬯹	雨头 殳
𬯺	雨头 予
𬯻	雨头 亠 巾
𬯼	雨头 禾 刂
𬯽	雨头 氵 幺 5
𬯾	雨头 木 十 又
𬯿	雨头 日 月
𬰀	雨头 氵 勹 巳
𬰁	雨头 文 乔字底 二
𬰂	雨头 氵 土 厶
𬰃	雨头 氵 末
𬰄	雨头 頁
𬰅	雨头 全字头 1 青字底 刂
𬰆	雨头 氵 尔字头 聿三 5
𬰇	雨头 予 3 文
𬰈	雨头 日 土 寸
𬰉	雨头 田 艮
𬰊	雨头 言 辶
𬰋	雨头 王 木 木
𬰌	雨头 全字头 4 彐 3 口 刂
𬰍	雨头 女 木 目
𬰎	雨头 二 厶 千 里
𬰏	雨 亠 衣省 冂 八 口
𬰐	雨头 米 丷 弓 2 3
𬰑	雨头 口 口 口 示
𬰒	雨头 宀 丰 口 夫
𬰓	雨头 宀 祭字头 示
𬰔	雨头 阝 爫 彐 心
𬰕	雨头 革 馬
𬰖	雨头 臼 儿 艹 罒 冖 夕
𬰗	龶 青字底 工 丂
𬰘	龶 青字底 丘无横 1
𬰙	非 彐
𬰚	非 立
𬰛	刀 口 非
𬰜	1 五无横 口 非
𬰝	舟 殳 非
𬰞	非 予 3 夊 力
𬰟	鹿字框 与无横 灬 非
𬰠	末 面
𬰡	面 罒 夕
𬰢	宀 心 3 山 面
𬰣	氵 车旁 斤 面
𬰤	革 纟 寸
𬰥	革 1 冂 人 人
𬰦	革 囗 古
𬰧	革 䒑 豕省
𬰨	革 雨头 二 厶
𬰩	革 艹 勹 米
𬰪	韋字头 口 㐄 1 巾
𬰫	十 戈 韋字头 口 㐄
𬰬	韋字头 口 㐄 上 下
𬰭	韋字头 口 㐄 口 巾
𬰮	韋字头 口 㐄 爫 皿
𬰯	韋字头 口 㐄 士 5 工 1 口 寸
𬰰	韋字头 口 㐄 襄字头 寒字腰 衣省
𬰱	举字底 5 干
𬰲	举字底 5 风省 乂
𬰳	举字底 5 卢字头 口
𬰴	举字底 5 亻 寸
𬰵	举字底 5 日 勹 人 6
𬰶	举字底 5 惠字头 心
𬰷	举字底 5 尔字头 厂 八 言
𬰸	木 缶 木 冖 举字底 5
𬰹	立 日 由
𬰺	立 日 业
𬰻	立 日 禾
𬰼	立 日 刀 日
𬰽	亻 2 攵 立 日
𬰾	立 日 龠字头 扁字心
𬰿	刀 頁
𬱀	1 于无横 頁
𬱁	4 永无点 頁
𬱂	心 3 頁
𬱃	夕 口 頁
𬱄	匕 4 永无点 頁
𬱅	西 6 頁
𬱆	古 儿 頁
𬱇	八 刀 土 頁
𬱈	囗 口 又 頁
𬱉	日 聿三 3 頁
𬱊	卄 二 水 頁
𬱋	丷 夫 力 1 頁
𬱌	日 聿三 3 口 頁
𬱍	川 頁 方 人 冫
𬱎	丁 頁 亻 立 口
𬱏	立 隹 頁
𬱐	正 罒 氺 頁
𬱑	口 口 宀 丁 口 口 頁
𬱒	頁 尔字头 口 见字底 4 尔字头 口 见字底 4 尔字头 口 见字底 4
𬱓	九 页
𬱔	尤 页
𬱕	尔字头 又 页
𬱖	由 页
𬱗	卢字头 口 页
𬱘	斤 4 页
𬱙	丷 夫三 页
𬱚	心 3 页
𬱛	页 页
𬱜	丰 木无十 页
𬱝	日 匕 页
𬱞	口 口 页
𬱟	尔字头 厂 㔾 页
𬱠	舌 页
𬱡	乃 木 页
𬱢	冖 车 页
𬱣	山 全字头 4 5 页
𬱤	卬字旁 弋二 口 页
𬱥	龴 甬字底 页
𬱦	其 页
𬱧	页 十 又 木
𬱨	大 电 页
𬱩	囗 口 又 页
𬱪	追字心 十 页
𬱫	宀 1 龰 页
𬱬	厶 大 彡 页
𬱭	革 页
𬱮	山 幺 幺 页
𬱯	䒑 自 页
𬱰	彡 不 口 页
𬱱	羊 䒑 口 页
𬱲	白 穴 方 页
𬱳	龠字头 扁字心 页
𬱴	風 千 里
𬱵	风省 乂 举字底 5
𬱶	风省 二 幺 5
𬱷	风省 乂 候右角 人
𬱸	风省 乂 戈 6
𬱹	风省 二 北字旁 匕
𬱺	夕 㔾 风省 乂
𬱻	立 风省 二
𬱼	山 己 风省 乂
𬱽	风省 乂 卧人 5 龰
𬱾	风省 乂 木 木
𬱿	风省 乂 戈 口 1
𬲀	风省 乂 勹 横两撇 心
𬲁	风省 二 十 冂 南字心
𬲂	风省 二 全字头 1 青字底 刂
𬲃	风省 二 龶 糸
𬲄	风省 二 穴 全字头 口
𬲅	风省 乂 大 丷 日 小
𬲆	风省 乂 予 3 冂 八 口
𬲇	全字头 1 青字底 刂 心 风省 二
𬲈	风省 二 臼裂 冂 1 口 1 八
𬲉	5 飞无折 白
𬲊	非 心 5 飞无折 5 飞无折
𬲋	飠 夫
𬲌	飠 1 巾
𬲍	飠 八 刀
𬲎	飠 毛
𬲏	十 戈 食
𬲐	飠 戊 5
𬲑	飠 九 日
𬲒	飠 匕 矢
𬲓	飠 亻 2 攵
𬲔	飠 文 口
𬲕	车旁 斤 食
𬲖	食 虛字底无横 1 八
𬲗	飠 而 女
𬲘	飠 覀 女
𬲙	飠 美字头 廾
𬲚	飠 丆 目 戈
𬲛	飠 其 斤
𬲜	飠 尚头 牙
𬲝	全字头 4 彐 乍字底 丷 酉 寸
𬲞	飠 女 卄 二 木
𬲟	食 皿 虛字底无横 1 八
𬲠	飠 全字头 1 青字底 刂 心
𬲡	飠 5 5 罒 比字旁 匕 心
𬲢	飠 土 土 土 兀 夕 夕
𬲣	飠 竹头 目 廾 斤
𬲤	飠 止 土 山 口 口 2 又
𬲥	饣 卜
𬲦	饣 人
𬲧	饣 1 丂
𬲨	饣 1 于无横
𬲩	饣 厂 㔾
𬲪	饣 人 人
𬲫	饣 卢字头 口
𬲬	饣 口 八
𬲭	饣 且
𬲮	饣 卬字旁 弋二 4
𬲯	饣 勹 口
𬲰	饣 卧人 5 横两撇
𬲱	饣 宀 匕
𬲲	饣 宀 丁
𬲳	饣 又 举字底
𬲴	饣 山 口
𬲵	饣 勹 殳
𬲶	饣 文 乔字底
𬲷	饣 艮
𬲸	饣 寸 辶
𬲹	饣 艹 亡
𬲺	饣 爫 子
𬲻	饣 丷 弓 2 3
𬲼	饣 大 电
𬲽	饣 其
𬲾	饣 囗 古
𬲿	饣 山 石
𬳀	饣 勹 士 口
𬳁	饣 乂 左字框 青字底
𬳂	饣 又 又 又 又
𬳃	饣 1 口 田
𬳄	饣 十 冂 南字心
𬳅	饣 左字框 工 青字底
𬳆	饣 彳 氵 亍
𬳇	饣 宀 1 日 1
𬳈	饣 口 丄 㠯三 叚右角
𬳉	饣 日 习 习
𬳊	饣 爫 臼
𬳋	饣 自 心
𬳌	饣 自 犬
𬳍	饣 广 肀 口
𬳎	饣 丆 目 戈
𬳏	饣 艹 1 冂 人 人
𬳐	饣 山 宀 示
𬳑	饣 日 享字头 小
𬳒	饣 癶 1 口 䒑
𬳓	饣 亠 丝左角 3 隹
𬳔	饣 麻 3 厶
𬳕	䒑 自 竹
𬳖	䒑 自 亻 卬字旁 卩
𬳗	甫 䒑 自
𬳘	䒑 自 尚字头 青字底
𬳙	䒑 自 广 由
𬳚	䒑 自 扌 足
𬳛	䒑 自 米 女 攵
𬳜	禾 日 1 夕
𬳝	豕 4 禾 日
𬳞	禾 日 宀 夕 㔾
𬳟	禾 日 十 艹 贝
𬳠	禾 火 禾 日
𬳡	禾 日 大 丷 电
𬳢	身 寸 禾 日
𬳣	禾 日 亠 丷 冖 方
𬳤	禾 日 匚 艹 左字框 口
𬳥	禾 日 鳥
𬳦	禾 日 全字头 4 5 貝
𬳧	丝左角 3 4 彐 瓜字心 阝 禾 日
𬳨	馬 彐
𬳩	馬 卢字头 又
𬳪	聿三 3 馬
𬳫	馬 力 力 力
𬳬	馬 1 日 乂
𬳭	冂 䒑 山 馬
𬳮	馬 享字头 小
𬳯	馬 厶 大 彡
𬳰	馬 冫 欠 皿
𬳱	馬 口 丄 貝
𬳲	馬 尸 羊 差字头 羊
𬳳	马 风省 乂
𬳴	马 干 丷
𬳵	马 不 1
𬳶	马 冂 口
𬳷	马 瓜
𬳸	学字头 冖 马
𬳹	马 大 1 丂
𬳺	马 1 口 乂
𬳻	马 匚 王
𬳼	马 左字框 青字底
𬳽	马 告字头 见字底
𬳾	马 夕 夕
𬳿	马 全字头 1 朩
𬴀	马 4 艮
𬴁	马 山 厂 干
𬴂	马 非
𬴃	马 丰 石
𬴄	马 日 生
𬴅	马 亠 丷 冖 方
𬴆	马 革 二
𬴇	马 木框 口 夫
𬴈	马 戊 上 小
𬴉	马 大 丷 日 小
𬴊	马 米 夕 㐄
𬴋	马 十 戈 口 王
𬴌	马 艹 冖 1 豕
𬴍	马 鹿 灬
𬴎	马 十 口 冖 石 木
𬴏	马 宀 寒字腰 八 足
𬴐	马 艹 口 口 隹
𬴑	王 廾 骨
𬴒	骨 八 全字头 口
𬴓	竹头 馬 骨
𬴔	享字头 冖 口 儿
𬴕	高 山 5
𬴖	亠 临字旁 二 冖 口 耂 匕
𬴗	亠 临字旁 二 冂 口 耂 丂
𬴘	亠 临字旁 二 口 临字旁 二 丅
𬴙	日 3 廾 高
𬴚	高 宀 示
𬴛	1 口 冂 口 日 夕 㐄
𬴜	亠 临字旁 二 冖 1 临字旁 二 丅 不
𬴝	高 土 土 土 兀
𬴞	高 龸 足
𬴟	高 竹头 聿三 举字底
𬴠	亠 临字旁 二 口 临字旁 二 丅 1 日 1
𬴡	亠 临字旁 二 口 临字旁 二 丅 戊 5
𬴢	亠 临字旁 二 口 临字旁 二 丅 耂 日
𬴣	亠 临字旁 二 口 临字旁 二 丅 禺
𬴤	亠 临字旁 二 口 临字旁 二 丅 丷 酉 大
𬴥	亠 临字旁 二 口 临字旁 二 丅 虫 虫
𬴦	亠 临字旁 二 口 临字旁 二 丅 方 卧人 口 王
𬴧	髟 1 廾
𬴨	髟 弋二 3 兀
𬴩	髟 冖 衣省
𬴪	髟 宀 木
𬴫	髟 木 木
𬴬	镸 彡 尙
𬴭	髟 犭 虫
𬴮	髟 眉字框 目
𬴯	髟 广 䒑 聿三 临字旁 八
𬴰	鬥 冂 䒑 山
𬴱	鬥 艹 罒 戊 4
𬴲	1 口 冂 䒑 2 又
𬴳	1 口 口 冂 䒑 2
𬴴	1 口 冂 䒑 2 5 1 口
𬴵	1 口 冂 䒑 2 火 又
𬴶	1 口 冂 䒑 2 辰
𬴷	木 目 1 口 冂 䒑 2
𬴸	弓 土 干 弓 1 口 冂 䒑 2
𬴹	弓 爫 木 弓 1 口 冂 䒑 2
𬴺	弓 米 巳 弓 1 口 冂 䒑 2
𬴻	弓 米 享字头 子 弓 1 口 冂 䒑 2
𬴼	弓 日 1 里 匕 弓 1 口 冂 䒑 2
𬴽	鬼 七
𬴾	卑六 6 上
𬴿	鬼 耳
𬵀	卑六 6 車
𬵁	魚 丂
𬵂	魚 卜
𬵃	魚 大
𬵄	九 4 魚
𬵅	日 魚
𬵆	魚 水
𬵇	魚 戊
𬵈	魚 囗 叚右角
𬵉	魚 皿
𬵊	魚 入 小
𬵋	氵 丁 魚
𬵌	魚 4 水
𬵍	魚 土 也
𬵎	魚 囗 巾
𬵏	魚 舌
𬵐	魚 广 土
𬵑	魚 刀 辶
𬵒	魚 車
𬵓	魚 口 口 2
𬵔	魚 足
𬵕	魚 亻 宀 匕
𬵖	魚 厶 矢
𬵗	魚 雨
𬵘	魚 艹 风省 二
𬵙	卑六 6 魚
𬵚	魚 竹头 二
𬵛	魚 广 聿三 人
𬵜	魚 襾 女
𬵝	魚 田 比字旁 匕
𬵞	魚 淵字边左 淵字边右 1
𬵟	魚 广 卄 1 又
𬵠	魚 十 冖 糸
𬵡	魚 龶 糸
𬵢	魚 戊 1 火
𬵣	魚 艹 土 寸
𬵤	魚 扌 立 女
𬵥	魚 山 日 比字旁 匕
𬵦	魚 艹 甫
𬵧	魚 巾 隹
𬵨	魚 宀 心 3 山
𬵩	魚 习 习 全字头 彡
𬵪	魚 惠字头 心
𬵫	魚 田 龷 八
𬵬	魚 門 木
𬵭	魚 竹头 无三 干
𬵮	魚 土 羊 辶
𬵯	魚 于无横 彐 冫 飞无折 辶
𬵰	魚 足旁 见字底 冫 飞无折
𬵱	魚 氵 亠 幺 亠 幺
𬵲	魚 1 大 鬼
𬵳	魚 艹 罒 冖 夕
𬵴	魚 卝 5 水 1 灬
𬵵	魚 亮字头 豕
𬵶	魚 甫 方 攵
𬵷	魚 北字旁 匕 田 龷 八
𬵸	魚 艹 口 口 口 1 丂
𬵹	魚 亠 罒 犀字心头 衣省
𬵺	魚 白 比字旁 牙二 见字底 耳
𬵻	魚 追字心 止 彐 冖 巾
𬵼	卬字旁 见二 乂 叚右角 3 1 卢字头 口 口 魚
𬵽	魚 匕 目 6 八 頁
𬵾	魚 竹头 十 早 全字头 干
𬵿	魚 艹 門 木框 囗 丷
𬶀	鱼 刂
𬶁	鱼 人
𬶂	鱼 土
𬶃	鱼 大
𬶄	鱼 勹 4
𬶅	鱼 牙
𬶆	鱼 丰
𬶇	鱼 全字头 乔字底
𬶈	鱼 月
𬶉	鱼 卧人 十
𬶊	鱼 1 彑 4
𬶋	鱼 勹 口
𬶌	鱼 亻 弋
𬶍	鱼 宀 匕
𬶎	鱼 艹 节字底
𬶏	鱼 尔字头 厂 㔾
𬶐	鱼 见字底 冫 飞无折
𬶑	鱼 大 辶
𬶒	鱼 山 全字头 4 5
𬶓	鱼 壬 廴
𬶔	鱼 告字头 口
𬶕	鱼 丷 弓 2 3
𬶖	鱼 大 电
𬶗	鱼 艹 冖 力
𬶘	鱼 日 卯
𬶙	鱼 爫 冖 又
𬶚	鱼 月 卩 又
𬶛	鱼 丷 日 十
𬶜	鱼 立 口
𬶝	鱼 宀 夕 㔾
𬶞	鱼 古 月
𬶟	鱼 木框 口 刂
𬶠	鱼 木框 囗 丷
𬶡	鱼 龶 母
𬶢	鱼 日 生
𬶣	鱼 差字头 工
𬶤	鱼 亠 丷 冖 巾
𬶥	鱼 变字头 弓
𬶦	鱼 方 卧人 子
𬶧	鱼 予 3 木
𬶨	彐 瓜字心 牙二 见字底 鱼
𬶩	鱼 日 宀 女
𬶪	鱼 䒑 䶹 辶
𬶫	鱼 龷 由 八
𬶬	鱼 虍 业
𬶭	鱼 祭字头 示
𬶮	鱼 壴 口
𬶯	鱼 艹 日 木
𬶰	鱼 尚头 手
𬶱	鱼 日 享字头 小
𬶲	鱼 尔字头 口 豕省
𬶳	鱼 鱼 日
𬶴	鱼 䒑 业 日
𬶵	鱼 罒 1 口 衣省
𬶶	鱼 广 䒑 聿三 临字旁 八
𬶷	鱼 罒 鳏下角 欠
𬶸	鱼 十 戈 非 1
𬶹	鱼 丰 木无十 辰 寸
𬶺	鱼 艹 口 口 隹
𬶻	鱼 雨头 革 月
𬶼	了 鳥
